"","Site.Ref","Collected.Date","Variable.Name","Value","Quality","X","Site.name","Latitude","Longitude","temp"
"1918","61700074",2020-04-15,"Water Temp situ(øC) MIN",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"1919","61700074",2020-04-15,"Water Temp situ(øC) MAX",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"1920","61700074",2020-04-15,"Water Temp situ(øC) MEAN",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"1921","61700072",2020-04-15,"Water Temp situ(øC) MAX",21.68,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.68
"1922","61700072",2020-04-15,"Water Temp situ(øC) MEAN",21.556,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.556
"1923","61700072",2020-04-15,"Water Temp situ(øC) MIN",21.49,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.49
"1924","61700075",2020-04-16,"Water Temp situ(øC) MAX",20.41,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.41
"1925","61700075",2020-04-16,"Water Temp situ(øC) MEAN",20.407,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.407
"1926","61700075",2020-04-16,"Water Temp situ(øC) MIN",20.4,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.4
"1927","61700074",2020-04-16,"Water Temp situ(øC) MIN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"1928","61700074",2020-04-16,"Water Temp situ(øC) MAX",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"1929","61700074",2020-04-16,"Water Temp situ(øC) MEAN",20.629,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.629
"1930","61700072",2020-04-16,"Water Temp situ(øC) MAX",21.63,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.63
"1931","61700072",2020-04-16,"Water Temp situ(øC) MEAN",21.557,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.557
"1932","61700072",2020-04-16,"Water Temp situ(øC) MIN",21.49,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.49
"1933","61700075",2020-04-17,"Water Temp situ(øC) MAX",20.43,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.43
"1934","61700075",2020-04-17,"Water Temp situ(øC) MEAN",20.42,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.42
"1935","61700075",2020-04-17,"Water Temp situ(øC) MIN",20.41,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.41
"1936","61700074",2020-04-17,"Water Temp situ(øC) MIN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"1937","61700074",2020-04-17,"Water Temp situ(øC) MAX",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"1938","61700074",2020-04-17,"Water Temp situ(øC) MEAN",20.627,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.627
"1939","61700072",2020-04-17,"Water Temp situ(øC) MAX",21.73,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.73
"1940","61700072",2020-04-17,"Water Temp situ(øC) MEAN",21.591,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.591
"1941","61700072",2020-04-17,"Water Temp situ(øC) MIN",21.5,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.5
"1942","61700075",2020-04-18,"Water Temp situ(øC) MAX",20.44,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.44
"1943","61700075",2020-04-18,"Water Temp situ(øC) MEAN",20.433,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.433
"1944","61700075",2020-04-18,"Water Temp situ(øC) MIN",20.43,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.43
"1945","61700074",2020-04-18,"Water Temp situ(øC) MIN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"1946","61700074",2020-04-18,"Water Temp situ(øC) MAX",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"1947","61700074",2020-04-18,"Water Temp situ(øC) MEAN",20.628,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.628
"1948","61700072",2020-04-18,"Water Temp situ(øC) MAX",21.8,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.8
"1949","61700072",2020-04-18,"Water Temp situ(øC) MEAN",21.623,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.623
"1950","61700072",2020-04-18,"Water Temp situ(øC) MIN",21.51,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.51
"1951","61700075",2020-04-19,"Water Temp situ(øC) MAX",20.45,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.45
"1952","61700075",2020-04-19,"Water Temp situ(øC) MEAN",20.444,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.444
"1953","61700075",2020-04-19,"Water Temp situ(øC) MIN",20.44,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.44
"1954","61700074",2020-04-19,"Water Temp situ(øC) MIN",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"1955","61700074",2020-04-19,"Water Temp situ(øC) MAX",20.64,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.64
"1956","61700074",2020-04-19,"Water Temp situ(øC) MEAN",20.631,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.631
"1957","61700072",2020-04-19,"Water Temp situ(øC) MAX",21.83,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.83
"1958","61700072",2020-04-19,"Water Temp situ(øC) MEAN",21.643,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.643
"1959","61700072",2020-04-19,"Water Temp situ(øC) MIN",21.51,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.51
"1960","61700075",2020-04-20,"Water Temp situ(øC) MAX",20.54,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.54
"1961","61700075",2020-04-20,"Water Temp situ(øC) MEAN",20.461,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.461
"1962","61700075",2020-04-20,"Water Temp situ(øC) MIN",20.45,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.45
"1963","61700074",2020-04-20,"Water Temp situ(øC) MIN",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"1964","61700074",2020-04-20,"Water Temp situ(øC) MAX",20.65,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.65
"1965","61700074",2020-04-20,"Water Temp situ(øC) MEAN",20.634,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.634
"1966","61700072",2020-04-20,"Water Temp situ(øC) MAX",21.85,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.85
"1967","61700072",2020-04-20,"Water Temp situ(øC) MEAN",21.657,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.657
"1968","61700072",2020-04-20,"Water Temp situ(øC) MIN",21.51,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.51
"1969","61700075",2020-04-21,"Water Temp situ(øC) MAX",20.48,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.48
"1970","61700075",2020-04-21,"Water Temp situ(øC) MEAN",20.468,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.468
"1971","61700075",2020-04-21,"Water Temp situ(øC) MIN",20.46,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.46
"1972","61700074",2020-04-21,"Water Temp situ(øC) MIN",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"1973","61700074",2020-04-21,"Water Temp situ(øC) MAX",20.64,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.64
"1974","61700074",2020-04-21,"Water Temp situ(øC) MEAN",20.638,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.638
"1975","61700072",2020-04-21,"Water Temp situ(øC) MAX",21.79,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.79
"1976","61700072",2020-04-21,"Water Temp situ(øC) MEAN",21.638,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.638
"1977","61700072",2020-04-21,"Water Temp situ(øC) MIN",21.52,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.52
"1978","61700075",2020-04-22,"Water Temp situ(øC) MAX",20.48,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.48
"1979","61700075",2020-04-22,"Water Temp situ(øC) MEAN",20.479,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.479
"1980","61700075",2020-04-22,"Water Temp situ(øC) MIN",20.47,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.47
"1981","61700074",2020-04-22,"Water Temp situ(øC) MIN",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"1982","61700074",2020-04-22,"Water Temp situ(øC) MAX",20.64,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.64
"1983","61700074",2020-04-22,"Water Temp situ(øC) MEAN",20.631,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.631
"1984","61700072",2020-04-22,"Water Temp situ(øC) MAX",21.73,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.73
"1985","61700072",2020-04-22,"Water Temp situ(øC) MEAN",21.614,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.614
"1986","61700072",2020-04-22,"Water Temp situ(øC) MIN",21.51,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.51
"1987","61700075",2020-04-23,"Water Temp situ(øC) MAX",20.5,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.5
"1988","61700075",2020-04-23,"Water Temp situ(øC) MEAN",20.492,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.492
"1989","61700075",2020-04-23,"Water Temp situ(øC) MIN",20.48,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.48
"1990","61700074",2020-04-23,"Water Temp situ(øC) MIN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"1991","61700074",2020-04-23,"Water Temp situ(øC) MAX",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"1992","61700074",2020-04-23,"Water Temp situ(øC) MEAN",20.621,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.621
"1993","61700072",2020-04-23,"Water Temp situ(øC) MAX",21.73,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.73
"1994","61700072",2020-04-23,"Water Temp situ(øC) MEAN",21.625,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.625
"1995","61700072",2020-04-23,"Water Temp situ(øC) MIN",21.54,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.54
"1996","61700075",2020-04-24,"Water Temp situ(øC) MAX",20.51,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.51
"1997","61700075",2020-04-24,"Water Temp situ(øC) MEAN",20.503,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.503
"1998","61700075",2020-04-24,"Water Temp situ(øC) MIN",20.5,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.5
"1999","61700074",2020-04-24,"Water Temp situ(øC) MIN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2000","61700074",2020-04-24,"Water Temp situ(øC) MAX",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2001","61700074",2020-04-24,"Water Temp situ(øC) MEAN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2002","61700072",2020-04-24,"Water Temp situ(øC) MAX",21.74,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.74
"2003","61700072",2020-04-24,"Water Temp situ(øC) MEAN",21.642,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.642
"2004","61700072",2020-04-24,"Water Temp situ(øC) MIN",21.56,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.56
"2005","61700075",2020-04-25,"Water Temp situ(øC) MAX",20.52,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.52
"2006","61700075",2020-04-25,"Water Temp situ(øC) MIN",20.51,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.51
"2007","61700075",2020-04-25,"Water Temp situ(øC) MEAN",20.515,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.515
"2008","61700074",2020-04-25,"Water Temp situ(øC) MIN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2009","61700074",2020-04-25,"Water Temp situ(øC) MAX",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2010","61700074",2020-04-25,"Water Temp situ(øC) MEAN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2011","61700072",2020-04-25,"Water Temp situ(øC) MAX",21.74,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.74
"2012","61700072",2020-04-25,"Water Temp situ(øC) MEAN",21.652,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.652
"2013","61700072",2020-04-25,"Water Temp situ(øC) MIN",21.58,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.58
"2014","61700075",2020-04-26,"Water Temp situ(øC) MAX",20.53,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.53
"2015","61700075",2020-04-26,"Water Temp situ(øC) MIN",20.52,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.52
"2016","61700075",2020-04-26,"Water Temp situ(øC) MEAN",20.525,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.525
"2017","61700074",2020-04-26,"Water Temp situ(øC) MIN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2018","61700074",2020-04-26,"Water Temp situ(øC) MAX",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2019","61700074",2020-04-26,"Water Temp situ(øC) MEAN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2020","61700072",2020-04-26,"Water Temp situ(øC) MAX",21.72,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.72
"2021","61700072",2020-04-26,"Water Temp situ(øC) MEAN",21.647,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.647
"2022","61700072",2020-04-26,"Water Temp situ(øC) MIN",21.61,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.61
"2023","61700075",2020-04-27,"Water Temp situ(øC) MAX",20.54,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.54
"2024","61700075",2020-04-27,"Water Temp situ(øC) MIN",20.53,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.53
"2025","61700075",2020-04-27,"Water Temp situ(øC) MEAN",20.536,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.536
"2026","61700074",2020-04-27,"Water Temp situ(øC) MIN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2027","61700074",2020-04-27,"Water Temp situ(øC) MAX",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2028","61700074",2020-04-27,"Water Temp situ(øC) MEAN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2029","61700072",2020-04-27,"Water Temp situ(øC) MAX",21.71,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.71
"2030","61700072",2020-04-27,"Water Temp situ(øC) MEAN",21.656,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.656
"2031","61700072",2020-04-27,"Water Temp situ(øC) MIN",21.61,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.61
"2032","61700075",2020-04-28,"Water Temp situ(øC) MAX",20.55,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.55
"2033","61700075",2020-04-28,"Water Temp situ(øC) MIN",20.54,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.54
"2034","61700075",2020-04-28,"Water Temp situ(øC) MEAN",20.547,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.547
"2035","61700074",2020-04-28,"Water Temp situ(øC) MIN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2036","61700074",2020-04-28,"Water Temp situ(øC) MAX",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2037","61700074",2020-04-28,"Water Temp situ(øC) MEAN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2038","61700072",2020-04-28,"Water Temp situ(øC) MAX",21.74,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.74
"2039","61700072",2020-04-28,"Water Temp situ(øC) MEAN",21.684,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.684
"2040","61700072",2020-04-28,"Water Temp situ(øC) MIN",21.63,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.63
"2041","61700075",2020-04-29,"Water Temp situ(øC) MAX",20.56,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.56
"2042","61700075",2020-04-29,"Water Temp situ(øC) MIN",20.55,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.55
"2043","61700075",2020-04-29,"Water Temp situ(øC) MEAN",20.558,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.558
"2044","61700074",2020-04-29,"Water Temp situ(øC) MEAN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2045","61700074",2020-04-29,"Water Temp situ(øC) MIN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2046","61700074",2020-04-29,"Water Temp situ(øC) MAX",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"2047","61700072",2020-04-29,"Water Temp situ(øC) MAX",21.74,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.74
"2048","61700072",2020-04-29,"Water Temp situ(øC) MEAN",21.69,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.69
"2049","61700072",2020-04-29,"Water Temp situ(øC) MIN",21.62,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.62
"2050","61700075",2020-04-30,"Water Temp situ(øC) MAX",20.57,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.57
"2051","61700075",2020-04-30,"Water Temp situ(øC) MIN",20.56,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.56
"2052","61700075",2020-04-30,"Water Temp situ(øC) MEAN",20.568,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.568
"2053","61700074",2020-04-30,"Water Temp situ(øC) MEAN",20.627,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.627
"2054","61700074",2020-04-30,"Water Temp situ(øC) MIN",20.62,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.62
"2055","61700074",2020-04-30,"Water Temp situ(øC) MAX",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"2056","61700072",2020-04-30,"Water Temp situ(øC) MAX",21.77,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.77
"2057","61700072",2020-04-30,"Water Temp situ(øC) MEAN",21.704,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.704
"2058","61700072",2020-04-30,"Water Temp situ(øC) MIN",21.63,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.63
"2059","61700075",2020-05-01,"Water Temp situ(øC) MAX",20.59,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.59
"2060","61700075",2020-05-01,"Water Temp situ(øC) MIN",20.57,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.57
"2061","61700075",2020-05-01,"Water Temp situ(øC) MEAN",20.579,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.579
"2062","61700074",2020-05-01,"Water Temp situ(øC) MEAN",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"2063","61700074",2020-05-01,"Water Temp situ(øC) MIN",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"2064","61700074",2020-05-01,"Water Temp situ(øC) MAX",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"2065","61700072",2020-05-01,"Water Temp situ(øC) MAX",21.81,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.81
"2066","61700072",2020-05-01,"Water Temp situ(øC) MEAN",21.72,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.72
"2067","61700072",2020-05-01,"Water Temp situ(øC) MIN",21.64,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.64
"2068","61700075",2020-05-02,"Water Temp situ(øC) MAX",20.59,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.59
"2069","61700075",2020-05-02,"Water Temp situ(øC) MIN",20.58,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.58
"2070","61700075",2020-05-02,"Water Temp situ(øC) MEAN",20.59,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.59
"2071","61700074",2020-05-02,"Water Temp situ(øC) MEAN",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"2072","61700074",2020-05-02,"Water Temp situ(øC) MIN",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"2073","61700074",2020-05-02,"Water Temp situ(øC) MAX",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
"2074","61700072",2020-05-02,"Water Temp situ(øC) MAX",21.82,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.82
"2075","61700072",2020-05-02,"Water Temp situ(øC) MEAN",21.725,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.725
"2076","61700072",2020-05-02,"Water Temp situ(øC) MIN",21.64,"10",178993,"Lake Thetis - TH2C",-30.50805476,115.085927,21.64
"2077","61700075",2020-05-03,"Water Temp situ(øC) MAX",20.61,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.61
"2078","61700075",2020-05-03,"Water Temp situ(øC) MIN",20.59,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.59
"2079","61700075",2020-05-03,"Water Temp situ(øC) MEAN",20.6,"1",179215,"Lake Thetis - TH1C",-30.50659535,115.0780998,20.6
"2080","61700074",2020-05-03,"Water Temp situ(øC) MEAN",20.631,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.631
"2081","61700074",2020-05-03,"Water Temp situ(øC) MIN",20.63,"10",179147,"Lake Thetis - TH1B",-30.50660437,115.0780996,20.63
